year,state-name,sector-name,fuel-name,value
2019,AZ,Industrial carbon dioxide emissions,All Fuels,4.640404
2019,AZ,Total carbon dioxide emissions from all sectors,All Fuels,92.555687
2019,AZ,Total carbon dioxide emissions from all sectors,Coal,24.645333
2019,AZ,Total carbon dioxide emissions from all sectors,Petroleum,42.332037
2019,AZ,Total carbon dioxide emissions from all sectors,Natural Gas,25.578317
2019,AR,Residential carbon dioxide emissions,Petroleum,0.258097
2019,AR,Residential carbon dioxide emissions,Natural Gas,1.808199
2019,AR,Residential carbon dioxide emissions,All Fuels,2.066296
2019,AR,Commercial carbon dioxide emissions,Petroleum,0.56023
2019,AR,Commercial carbon dioxide emissions,Natural Gas,2.954812
2019,AR,Commercial carbon dioxide emissions,All Fuels,3.515042
2019,AR,Transportation carbon dioxide emissions,Petroleum,19.326528
2019,AR,Transportation carbon dioxide emissions,Natural Gas,0.415926
2019,AR,Transportation carbon dioxide emissions,All Fuels,19.742453
2019,AR,Electric Power carbon dioxide emissions,Coal,22.544369
2019,AR,Electric Power carbon dioxide emissions,Petroleum,0.033289
2019,AR,Electric Power carbon dioxide emissions,Natural Gas,8.641155
2019,AR,Electric Power carbon dioxide emissions,All Fuels,31.218813
2019,AR,Industrial carbon dioxide emissions,Coal,0.386662
2019,AR,Industrial carbon dioxide emissions,Petroleum,2.56229
2019,AR,Industrial carbon dioxide emissions,Natural Gas,5.581781
2019,AR,Industrial carbon dioxide emissions,All Fuels,8.530733
2019,AR,Total carbon dioxide emissions from all sectors,All Fuels,65.073337
2019,AR,Total carbon dioxide emissions from all sectors,Coal,22.931031
2019,AR,Total carbon dioxide emissions from all sectors,Petroleum,22.740433
2019,AR,Total carbon dioxide emissions from all sectors,Natural Gas,19.401873
2019,CA,Residential carbon dioxide emissions,Petroleum,1.697813
2019,CA,Residential carbon dioxide emissions,Natural Gas,25.422461
2019,CA,Residential carbon dioxide emissions,All Fuels,27.120274
2019,CA,Commercial carbon dioxide emissions,Petroleum,6.056095
2019,CA,Commercial carbon dioxide emissions,Natural Gas,14.004854
2019,CA,Commercial carbon dioxide emissions,All Fuels,20.060948
2019,CA,Transportation carbon dioxide emissions,Petroleum,206.333042
2019,CA,Transportation carbon dioxide emissions,Natural Gas,2.658833
2019,CA,Transportation carbon dioxide emissions,All Fuels,208.991875
2019,CA,Electric Power carbon dioxide emissions,Petroleum,0.029063
2019,CA,Electric Power carbon dioxide emissions,Natural Gas,31.090498
2019,CA,Electric Power carbon dioxide emissions,All Fuels,31.119561
2019,CA,Industrial carbon dioxide emissions,Coal,2.952393
2019,CA,Industrial carbon dioxide emissions,Petroleum,25.688001
2019,CA,Industrial carbon dioxide emissions,Natural Gas,42.333302
2019,CA,Industrial carbon dioxide emissions,All Fuels,70.973696
2019,CA,Total carbon dioxide emissions from all sectors,All Fuels,358.266355
2019,CA,Total carbon dioxide emissions from all sectors,Coal,2.952393
2019,CA,Total carbon dioxide emissions from all sectors,Petroleum,239.804014
2019,CA,Total carbon dioxide emissions from all sectors,Natural Gas,115.509948
2019,CO,Electric Power carbon dioxide emissions,All Fuels,33.467976
2019,CO,Industrial carbon dioxide emissions,Coal,0.409316
2019,CO,Industrial carbon dioxide emissions,Petroleum,3.881571
2019,CO,Industrial carbon dioxide emissions,Natural Gas,9.078778
2019,CO,Industrial carbon dioxide emissions,All Fuels,13.369665
2019,CO,Total carbon dioxide emissions from all sectors,All Fuels,91.747156
2019,CO,Total carbon dioxide emissions from all sectors,Coal,26.138245
2019,CO,Total carbon dioxide emissions from all sectors,Petroleum,36.39809
2019,CO,Total carbon dioxide emissions from all sectors,Natural Gas,29.210821
2019,CO,Residential carbon dioxide emissions,Petroleum,0.845122
2019,CO,Residential carbon dioxide emissions,Natural Gas,8.148987
2019,CO,Residential carbon dioxide emissions,All Fuels,8.994109
2019,CO,Commercial carbon dioxide emissions,Petroleum,1.212755
2019,CO,Commercial carbon dioxide emissions,Natural Gas,3.526769
2019,CO,Commercial carbon dioxide emissions,All Fuels,4.739524
2019,CO,Transportation carbon dioxide emissions,Petroleum,30.450115
2019,CO,Transportation carbon dioxide emissions,Natural Gas,0.725766
2019,CO,Transportation carbon dioxide emissions,All Fuels,31.175882
2019,CO,Electric Power carbon dioxide emissions,Coal,25.728928
2019,CO,Electric Power carbon dioxide emissions,Petroleum,0.008526
2019,CO,Electric Power carbon dioxide emissions,Natural Gas,7.730521
2019,CT,Residential carbon dioxide emissions,Petroleum,4.477969
2019,CT,Residential carbon dioxide emissions,Natural Gas,2.846981
2019,CT,Residential carbon dioxide emissions,All Fuels,7.324951
2019,CT,Commercial carbon dioxide emissions,Petroleum,1.056267
2019,CT,Commercial carbon dioxide emissions,Natural Gas,3.142113
2019,CT,Commercial carbon dioxide emissions,All Fuels,4.19838
2019,CT,Transportation carbon dioxide emissions,Petroleum,15.114427
2019,CT,Transportation carbon dioxide emissions,Natural Gas,0.369153
2019,CT,Transportation carbon dioxide emissions,All Fuels,15.48358
2019,CT,Electric Power carbon dioxide emissions,Coal,0.082908
2019,CT,Electric Power carbon dioxide emissions,Petroleum,0.020783
2019,CT,Electric Power carbon dioxide emissions,Natural Gas,7.815601
2019,CT,Electric Power carbon dioxide emissions,All Fuels,7.919292
2019,CT,Industrial carbon dioxide emissions,Petroleum,0.429455
2019,CT,Industrial carbon dioxide emissions,Natural Gas,1.279694
2019,CT,Industrial carbon dioxide emissions,All Fuels,1.709149
2019,CT,Total carbon dioxide emissions from all sectors,All Fuels,36.635352
2019,CT,Total carbon dioxide emissions from all sectors,Coal,0.082908
2019,CT,Total carbon dioxide emissions from all sectors,Petroleum,21.098901
2019,CT,Total carbon dioxide emissions from all sectors,Natural Gas,15.453543
2019,DE,Residential carbon dioxide emissions,Petroleum,0.350638
2019,DE,Residential carbon dioxide emissions,Natural Gas,0.642592
2019,DE,Residential carbon dioxide emissions,All Fuels,0.99323
2019,DE,Commercial carbon dioxide emissions,Petroleum,0.227503
2019,DE,Commercial carbon dioxide emissions,Natural Gas,0.860475
2019,DE,Commercial carbon dioxide emissions,All Fuels,1.087979
2019,DE,Transportation carbon dioxide emissions,Petroleum,5.805027
2019,DE,Transportation carbon dioxide emissions,Natural Gas,0.03127
2019,DE,Transportation carbon dioxide emissions,All Fuels,5.836297
2019,DE,Electric Power carbon dioxide emissions,Coal,0.208371
2019,DE,Electric Power carbon dioxide emissions,Petroleum,0.015648
2019,DE,Electric Power carbon dioxide emissions,Natural Gas,1.540792
2019,DE,Electric Power carbon dioxide emissions,All Fuels,1.76481
2019,DE,Industrial carbon dioxide emissions,Petroleum,2.122162
2019,DE,Industrial carbon dioxide emissions,Natural Gas,1.789505
2019,DE,Industrial carbon dioxide emissions,All Fuels,3.911667
2019,DE,Total carbon dioxide emissions from all sectors,All Fuels,13.593983
2019,DE,Total carbon dioxide emissions from all sectors,Coal,0.208371
2019,DE,Total carbon dioxide emissions from all sectors,Petroleum,8.520978
2019,DE,Total carbon dioxide emissions from all sectors,Natural Gas,4.864634
2019,DC,Residential carbon dioxide emissions,Petroleum,0.004347
2019,DC,Residential carbon dioxide emissions,Natural Gas,0.660687
2019,DC,Residential carbon dioxide emissions,All Fuels,0.665034
2019,DC,Commercial carbon dioxide emissions,Coal,0.000479
2019,DC,Commercial carbon dioxide emissions,Petroleum,0.058429
2019,DC,Commercial carbon dioxide emissions,Natural Gas,0.883015
2019,DC,Commercial carbon dioxide emissions,All Fuels,0.941923
2019,DC,Transportation carbon dioxide emissions,Petroleum,1.04969
2019,DC,Transportation carbon dioxide emissions,Natural Gas,0.12836
2019,DC,Transportation carbon dioxide emissions,All Fuels,1.17805
2019,DC,Industrial carbon dioxide emissions,Petroleum,0.022542
2019,DC,Industrial carbon dioxide emissions,All Fuels,0.022542
2019,DC,Total carbon dioxide emissions from all sectors,All Fuels,2.807549
2019,DC,Total carbon dioxide emissions from all sectors,Coal,0.000479
2019,DC,Total carbon dioxide emissions from all sectors,Petroleum,1.135009
2019,DC,Total carbon dioxide emissions from all sectors,Natural Gas,1.672062
2019,FL,Residential carbon dioxide emissions,Petroleum,0.405605
2019,FL,Residential carbon dioxide emissions,Natural Gas,0.900158
2019,FL,Residential carbon dioxide emissions,All Fuels,1.305763
2019,FL,Commercial carbon dioxide emissions,Petroleum,3.533228
2019,FL,Commercial carbon dioxide emissions,Natural Gas,3.431584
2019,FL,Commercial carbon dioxide emissions,All Fuels,6.964811
2019,FL,Transportation carbon dioxide emissions,Petroleum,117.964674
2019,FL,Transportation carbon dioxide emissions,Natural Gas,1.176136
2019,FL,Transportation carbon dioxide emissions,All Fuels,119.140811
2019,FL,Electric Power carbon dioxide emissions,Coal,21.347506
2019,FL,Electric Power carbon dioxide emissions,Petroleum,1.491289
2019,FL,Electric Power carbon dioxide emissions,Natural Gas,71.506807
2019,FL,Electric Power carbon dioxide emissions,All Fuels,94.345601
2019,FL,Industrial carbon dioxide emissions,Coal,0.984959
2019,FL,Industrial carbon dioxide emissions,Petroleum,4.660749
2019,FL,Industrial carbon dioxide emissions,Natural Gas,6.215093
2019,FL,Industrial carbon dioxide emissions,All Fuels,11.860802
2019,FL,Total carbon dioxide emissions from all sectors,All Fuels,233.617789
2019,FL,Total carbon dioxide emissions from all sectors,Coal,22.332465
2019,FL,Total carbon dioxide emissions from all sectors,Petroleum,128.055545
2019,FL,Total carbon dioxide emissions from all sectors,Natural Gas,83.229778
2019,GA,Residential carbon dioxide emissions,Petroleum,0.557735
2019,GA,Residential carbon dioxide emissions,Natural Gas,6.689782
2019,GA,Residential carbon dioxide emissions,All Fuels,7.247517
2019,GA,Commercial carbon dioxide emissions,Petroleum,1.586817
2019,GA,Commercial carbon dioxide emissions,Natural Gas,2.911796
2019,GA,Commercial carbon dioxide emissions,All Fuels,4.498613
2019,GA,Transportation carbon dioxide emissions,Petroleum,63.42808
2019,GA,Transportation carbon dioxide emissions,Natural Gas,0.406613
2019,GA,Transportation carbon dioxide emissions,All Fuels,63.834693
2019,GA,Electric Power carbon dioxide emissions,Coal,25.367364
2019,GA,Electric Power carbon dioxide emissions,Petroleum,0.063983
2019,GA,Electric Power carbon dioxide emissions,Natural Gas,23.178125
2019,GA,Electric Power carbon dioxide emissions,All Fuels,48.609472
2019,GA,Industrial carbon dioxide emissions,Coal,0.748852
2019,GA,Industrial carbon dioxide emissions,Petroleum,3.445741
2019,GA,Industrial carbon dioxide emissions,Natural Gas,8.111687
2019,GA,Industrial carbon dioxide emissions,All Fuels,12.30628
2019,GA,Total carbon dioxide emissions from all sectors,All Fuels,136.496576
2019,GA,Total carbon dioxide emissions from all sectors,Coal,26.116216
2019,GA,Total carbon dioxide emissions from all sectors,Petroleum,69.082356
2019,GA,Total carbon dioxide emissions from all sectors,Natural Gas,41.298003
2019,HI,Residential carbon dioxide emissions,Petroleum,0.031127
2019,HI,Residential carbon dioxide emissions,Natural Gas,0.028995
2019,HI,Residential carbon dioxide emissions,All Fuels,0.060122
2019,HI,Commercial carbon dioxide emissions,Petroleum,0.445453
2019,HI,Commercial carbon dioxide emissions,Natural Gas,0.131376
2019,HI,Commercial carbon dioxide emissions,All Fuels,0.576829
2019,HI,Transportation carbon dioxide emissions,Petroleum,12.280459
2019,HI,Transportation carbon dioxide emissions,All Fuels,12.280459
2019,HI,Electric Power carbon dioxide emissions,Coal,1.355891
2019,HI,Electric Power carbon dioxide emissions,Petroleum,4.945091
2019,HI,Electric Power carbon dioxide emissions,All Fuels,6.300981
2019,HI,Industrial carbon dioxide emissions,Petroleum,1.309729
2019,HI,Industrial carbon dioxide emissions,Natural Gas,0.004508
2019,HI,Industrial carbon dioxide emissions,All Fuels,1.314238
2019,HI,Total carbon dioxide emissions from all sectors,All Fuels,20.532629
2019,HI,Total carbon dioxide emissions from all sectors,Coal,1.355891
2019,HI,Total carbon dioxide emissions from all sectors,Petroleum,19.01186
2019,HI,Total carbon dioxide emissions from all sectors,Natural Gas,0.164879
2019,ID,Residential carbon dioxide emissions,Petroleum,0.364292
2019,ID,Residential carbon dioxide emissions,Natural Gas,1.684337
2019,ID,Residential carbon dioxide emissions,All Fuels,2.048629
2019,ID,Commercial carbon dioxide emissions,Petroleum,0.437388
2019,ID,Commercial carbon dioxide emissions,Natural Gas,1.146718
2019,ID,Commercial carbon dioxide emissions,All Fuels,1.584107
2019,ID,Transportation carbon dioxide emissions,Petroleum,11.122358
2019,ID,Transportation carbon dioxide emissions,Natural Gas,0.411269
2019,ID,Transportation carbon dioxide emissions,All Fuels,11.533628
2019,ID,Electric Power carbon dioxide emissions,Natural Gas,1.693702
2019,ID,Electric Power carbon dioxide emissions,All Fuels,1.693702
2019,ID,Industrial carbon dioxide emissions,Coal,0.225975
2019,ID,Industrial carbon dioxide emissions,Petroleum,0.976655
2019,ID,Industrial carbon dioxide emissions,Natural Gas,2.024553
2019,ID,Industrial carbon dioxide emissions,All Fuels,3.227183
2019,ID,Total carbon dioxide emissions from all sectors,All Fuels,20.087248
2019,ID,Total carbon dioxide emissions from all sectors,Coal,0.225975
2019,ID,Total carbon dioxide emissions from all sectors,Petroleum,12.900693
2019,ID,Total carbon dioxide emissions from all sectors,Natural Gas,6.96058
2019,IL,Electric Power carbon dioxide emissions,Petroleum,0.041222
2019,IL,Electric Power carbon dioxide emissions,Natural Gas,9.337239
2019,IL,Electric Power carbon dioxide emissions,All Fuels,58.188607
2019,IL,Industrial carbon dioxide emissions,Coal,7.493402
2019,IL,Industrial carbon dioxide emissions,Petroleum,14.720622
2019,IL,Industrial carbon dioxide emissions,Natural Gas,14.082665
2019,IL,Residential carbon dioxide emissions,Petroleum,1.781979
2019,IL,Residential carbon dioxide emissions,Natural Gas,23.93659
2019,IL,Residential carbon dioxide emissions,All Fuels,25.718569
2019,IL,Commercial carbon dioxide emissions,Coal,0.192143
2019,IL,Commercial carbon dioxide emissions,Petroleum,1.71496
2019,IL,Commercial carbon dioxide emissions,Natural Gas,13.514219
2019,IL,Commercial carbon dioxide emissions,All Fuels,15.421323
2019,IL,Transportation carbon dioxide emissions,Petroleum,66.278476
2019,IL,Transportation carbon dioxide emissions,Natural Gas,1.571427
2019,IL,Transportation carbon dioxide emissions,All Fuels,67.849903
2019,IL,Electric Power carbon dioxide emissions,Coal,48.810146
2019,IL,Total carbon dioxide emissions from all sectors,Natural Gas,62.442141
2019,IL,Industrial carbon dioxide emissions,All Fuels,36.296689
2019,IL,Total carbon dioxide emissions from all sectors,All Fuels,203.475091
2019,IL,Total carbon dioxide emissions from all sectors,Coal,56.495691
2019,IL,Total carbon dioxide emissions from all sectors,Petroleum,84.53726
2019,IN,Residential carbon dioxide emissions,Petroleum,1.010046
2019,IN,Residential carbon dioxide emissions,Natural Gas,7.94523
2019,IN,Residential carbon dioxide emissions,All Fuels,8.955276
2019,IN,Commercial carbon dioxide emissions,Coal,0.133744
2019,IN,Commercial carbon dioxide emissions,Petroleum,1.140176
2019,IN,Commercial carbon dioxide emissions,Natural Gas,4.909625
2019,IN,Commercial carbon dioxide emissions,All Fuels,6.183545
2019,IN,Transportation carbon dioxide emissions,Petroleum,38.509734
2019,IN,Transportation carbon dioxide emissions,Natural Gas,0.623491
2019,IN,Transportation carbon dioxide emissions,All Fuels,39.133225
2019,IN,Electric Power carbon dioxide emissions,Coal,63.327326
2019,IN,Electric Power carbon dioxide emissions,Petroleum,0.099867
2019,IN,Electric Power carbon dioxide emissions,Natural Gas,12.378295
2019,IN,Electric Power carbon dioxide emissions,All Fuels,75.805487
2019,IN,Industrial carbon dioxide emissions,Coal,14.691014
2019,IN,Industrial carbon dioxide emissions,Petroleum,8.683584
2019,IN,Industrial carbon dioxide emissions,Natural Gas,22.729695
2019,IN,Industrial carbon dioxide emissions,All Fuels,46.104293
2019,IN,Total carbon dioxide emissions from all sectors,All Fuels,176.181825
2019,IN,Total carbon dioxide emissions from all sectors,Coal,78.152084
2019,IN,Total carbon dioxide emissions from all sectors,Petroleum,49.443406
2019,IN,Total carbon dioxide emissions from all sectors,Natural Gas,48.586335
2019,IA,Residential carbon dioxide emissions,Petroleum,1.647117
2019,IA,Residential carbon dioxide emissions,Natural Gas,4.015181
2019,IA,Residential carbon dioxide emissions,All Fuels,5.662298
2019,IA,Commercial carbon dioxide emissions,Coal,0.214163
2019,IA,Commercial carbon dioxide emissions,Petroleum,1.02052
2019,IA,Commercial carbon dioxide emissions,Natural Gas,3.261478
2019,IA,Commercial carbon dioxide emissions,All Fuels,4.496162
2019,IA,Transportation carbon dioxide emissions,Petroleum,19.935263
2019,IA,Transportation carbon dioxide emissions,Natural Gas,0.673068
2019,IA,Transportation carbon dioxide emissions,All Fuels,20.608331
2019,IA,Electric Power carbon dioxide emissions,Coal,21.164859
2019,IA,Electric Power carbon dioxide emissions,Petroleum,0.058422
2019,IA,Electric Power carbon dioxide emissions,Natural Gas,2.70132
2019,IA,Electric Power carbon dioxide emissions,All Fuels,23.924601
2019,IA,Industrial carbon dioxide emissions,Coal,4.091539
2019,IA,Industrial carbon dioxide emissions,Petroleum,5.066768
2019,IA,Industrial carbon dioxide emissions,Natural Gas,13.456749
2019,IA,Industrial carbon dioxide emissions,All Fuels,22.615055
2019,IA,Total carbon dioxide emissions from all sectors,All Fuels,77.306447
2019,IA,Total carbon dioxide emissions from all sectors,Coal,25.470561
2019,IA,Total carbon dioxide emissions from all sectors,Petroleum,27.72809
2019,IA,Total carbon dioxide emissions from all sectors,Natural Gas,24.107796
2019,KS,Residential carbon dioxide emissions,Petroleum,0.591085
2019,KS,Residential carbon dioxide emissions,Natural Gas,3.760261
2019,KS,Residential carbon dioxide emissions,All Fuels,4.351346
2019,KS,Commercial carbon dioxide emissions,Petroleum,0.435217
2019,KS,Commercial carbon dioxide emissions,Natural Gas,2.280791
2019,KS,Commercial carbon dioxide emissions,All Fuels,2.716009
2019,KS,Transportation carbon dioxide emissions,Petroleum,18.062127
2019,KS,Transportation carbon dioxide emissions,Natural Gas,1.484073
2019,KS,Transportation carbon dioxide emissions,All Fuels,19.5462
2019,KS,Electric Power carbon dioxide emissions,Coal,18.738428
2019,KS,Electric Power carbon dioxide emissions,Petroleum,0.074807
2019,KS,Electric Power carbon dioxide emissions,Natural Gas,1.521797
2019,KS,Electric Power carbon dioxide emissions,All Fuels,20.335033
2019,KS,Industrial carbon dioxide emissions,Coal,0.174356
2019,KS,Industrial carbon dioxide emissions,Petroleum,5.815172
2019,KS,Industrial carbon dioxide emissions,Natural Gas,7.546053
2019,KS,Industrial carbon dioxide emissions,All Fuels,13.535581
2019,KS,Total carbon dioxide emissions from all sectors,All Fuels,60.484168
2019,KS,Total carbon dioxide emissions from all sectors,Coal,18.912784
2019,KS,Total carbon dioxide emissions from all sectors,Petroleum,24.978409
2019,KS,Total carbon dioxide emissions from all sectors,Natural Gas,16.592975
2019,KY,Residential carbon dioxide emissions,Petroleum,0.563242
2019,KY,Residential carbon dioxide emissions,Natural Gas,2.706558
2019,KY,Residential carbon dioxide emissions,All Fuels,3.2698
2019,KY,Commercial carbon dioxide emissions,Coal,0.015031
2019,KY,Commercial carbon dioxide emissions,Petroleum,0.820878
2019,KY,Commercial carbon dioxide emissions,Natural Gas,2.075024
2019,KY,Commercial carbon dioxide emissions,All Fuels,2.910933
2019,KY,Transportation carbon dioxide emissions,Petroleum,32.339217
2019,KY,Transportation carbon dioxide emissions,Natural Gas,1.066295
2019,KY,Transportation carbon dioxide emissions,All Fuels,33.405513
2019,KY,Electric Power carbon dioxide emissions,Coal,53.2018
2019,KY,Electric Power carbon dioxide emissions,Petroleum,0.072138
2019,KY,Electric Power carbon dioxide emissions,Natural Gas,6.239941
2019,KY,Electric Power carbon dioxide emissions,All Fuels,59.513879
2019,KY,Industrial carbon dioxide emissions,Coal,1.720238
2019,KY,Industrial carbon dioxide emissions,Petroleum,7.124751
2019,KY,Industrial carbon dioxide emissions,Natural Gas,6.724094
2019,KY,Industrial carbon dioxide emissions,All Fuels,15.569083
2019,KY,Total carbon dioxide emissions from all sectors,All Fuels,114.669208
2019,KY,Total carbon dioxide emissions from all sectors,Coal,54.937069
2019,KY,Total carbon dioxide emissions from all sectors,Petroleum,40.920227
2019,KY,Total carbon dioxide emissions from all sectors,Natural Gas,18.811912
2019,LA,Residential carbon dioxide emissions,Petroleum,0.123924
2019,LA,Residential carbon dioxide emissions,Natural Gas,1.939839
2019,LA,Residential carbon dioxide emissions,All Fuels,2.063763
2019,LA,Commercial carbon dioxide emissions,Petroleum,0.621437
2019,LA,Commercial carbon dioxide emissions,Natural Gas,1.777353
2019,LA,Commercial carbon dioxide emissions,All Fuels,2.39879
2019,LA,Transportation carbon dioxide emissions,Petroleum,31.540239
2019,LA,Transportation carbon dioxide emissions,Natural Gas,8.887928
2019,LA,Transportation carbon dioxide emissions,All Fuels,40.428167
2019,LA,Electric Power carbon dioxide emissions,Coal,8.36609
2019,LA,Electric Power carbon dioxide emissions,Petroleum,3.673472
2019,LA,Electric Power carbon dioxide emissions,Natural Gas,18.629981
2019,LA,Electric Power carbon dioxide emissions,All Fuels,30.669544
2019,LA,Industrial carbon dioxide emissions,Coal,0.307131
2019,LA,Industrial carbon dioxide emissions,Petroleum,49.474849
2019,LA,Industrial carbon dioxide emissions,Natural Gas,69.58154
2019,LA,Industrial carbon dioxide emissions,All Fuels,119.36352
2019,LA,Total carbon dioxide emissions from all sectors,All Fuels,194.923784
2019,LA,Total carbon dioxide emissions from all sectors,Coal,8.673221
2019,LA,Total carbon dioxide emissions from all sectors,Petroleum,85.433922
2019,LA,Total carbon dioxide emissions from all sectors,Natural Gas,100.816641
2019,ME,Residential carbon dioxide emissions,Petroleum,2.861506
2019,ME,Residential carbon dioxide emissions,Natural Gas,0.171958
2019,ME,Residential carbon dioxide emissions,All Fuels,3.033463
2019,ME,Commercial carbon dioxide emissions,Petroleum,1.238869
2019,ME,Commercial carbon dioxide emissions,Natural Gas,0.544179
2019,ME,Commercial carbon dioxide emissions,All Fuels,1.783049
2019,ME,Transportation carbon dioxide emissions,Petroleum,7.173743
2019,ME,Transportation carbon dioxide emissions,Natural Gas,0.064074
2019,ME,Transportation carbon dioxide emissions,All Fuels,7.237817
2019,ME,Electric Power carbon dioxide emissions,Coal,0.163617
2019,ME,Electric Power carbon dioxide emissions,Petroleum,0.0339
2019,ME,Electric Power carbon dioxide emissions,Natural Gas,0.516137
2019,ME,Electric Power carbon dioxide emissions,All Fuels,0.713655
2019,ME,Industrial carbon dioxide emissions,Coal,0.04292
2019,ME,Industrial carbon dioxide emissions,Petroleum,0.512081
2019,ME,Industrial carbon dioxide emissions,Natural Gas,1.10432
2019,ME,Industrial carbon dioxide emissions,All Fuels,1.659321
2019,ME,Total carbon dioxide emissions from all sectors,All Fuels,14.427305
2019,ME,Total carbon dioxide emissions from all sectors,Coal,0.206537
2019,ME,Total carbon dioxide emissions from all sectors,Petroleum,11.820099
2019,ME,Total carbon dioxide emissions from all sectors,Natural Gas,2.400668
2019,MD,Residential carbon dioxide emissions,Petroleum,1.226076
2019,MD,Residential carbon dioxide emissions,Natural Gas,4.526609
2019,MD,Residential carbon dioxide emissions,All Fuels,5.752685
2019,MD,Commercial carbon dioxide emissions,Petroleum,1.443489
2019,MD,Commercial carbon dioxide emissions,Natural Gas,4.222641
2019,MD,Commercial carbon dioxide emissions,All Fuels,5.66613
2019,MD,Transportation carbon dioxide emissions,Petroleum,29.29242
2019,MD,Transportation carbon dioxide emissions,Natural Gas,1.426612
2019,MD,Transportation carbon dioxide emissions,All Fuels,30.719032
2019,MD,Electric Power carbon dioxide emissions,Coal,6.421139
2019,MD,Total carbon dioxide emissions from all sectors,All Fuels,56.880413
2019,MD,Total carbon dioxide emissions from all sectors,Coal,7.39176
2019,MD,Total carbon dioxide emissions from all sectors,Petroleum,33.037887
2019,MD,Total carbon dioxide emissions from all sectors,Natural Gas,16.450766
2019,MD,Electric Power carbon dioxide emissions,Petroleum,0.074864
2019,MD,Electric Power carbon dioxide emissions,Natural Gas,5.303963
2019,MD,Electric Power carbon dioxide emissions,All Fuels,11.799966
2019,MD,Industrial carbon dioxide emissions,Coal,0.970621
2019,MD,Industrial carbon dioxide emissions,Petroleum,1.001038
2019,MD,Industrial carbon dioxide emissions,Natural Gas,0.970941
2019,MD,Industrial carbon dioxide emissions,All Fuels,2.9426
2019,MA,Residential carbon dioxide emissions,Petroleum,6.287711
2019,MA,Residential carbon dioxide emissions,Natural Gas,7.372744
2019,MA,Residential carbon dioxide emissions,All Fuels,13.660455
2019,MA,Commercial carbon dioxide emissions,Petroleum,1.441307
2019,MA,Commercial carbon dioxide emissions,Natural Gas,6.630787
2019,MA,Commercial carbon dioxide emissions,All Fuels,8.072094
2019,MA,Transportation carbon dioxide emissions,Petroleum,31.418659
2019,MA,Transportation carbon dioxide emissions,Natural Gas,0.620158
2019,MA,Transportation carbon dioxide emissions,All Fuels,32.038817
2019,MA,Electric Power carbon dioxide emissions,Petroleum,0.07984
2019,MA,Electric Power carbon dioxide emissions,Natural Gas,6.145179
2019,MA,Electric Power carbon dioxide emissions,All Fuels,6.225019
2019,MA,Industrial carbon dioxide emissions,Coal,0.006787
2019,MA,Industrial carbon dioxide emissions,Petroleum,0.787196
2019,MA,Industrial carbon dioxide emissions,Natural Gas,2.547889
2019,MA,Industrial carbon dioxide emissions,All Fuels,3.341872
2019,MA,Total carbon dioxide emissions from all sectors,All Fuels,63.338258
2019,MA,Total carbon dioxide emissions from all sectors,Coal,0.006787
2019,MA,Total carbon dioxide emissions from all sectors,Petroleum,40.014714
2019,MA,Total carbon dioxide emissions from all sectors,Natural Gas,23.316758
2019,MI,Residential carbon dioxide emissions,Petroleum,2.960322
2019,MI,Residential carbon dioxide emissions,Natural Gas,18.587548
2019,MI,Residential carbon dioxide emissions,All Fuels,21.54787
2019,MI,Commercial carbon dioxide emissions,Petroleum,1.631311
2019,MI,Commercial carbon dioxide emissions,Natural Gas,10.172
2019,MI,Commercial carbon dioxide emissions,All Fuels,11.803312
2019,MI,Transportation carbon dioxide emissions,Petroleum,50.803845
2019,MI,Transportation carbon dioxide emissions,Natural Gas,1.603861
2019,MI,Transportation carbon dioxide emissions,All Fuels,52.407706
2019,MI,Electric Power carbon dioxide emissions,Coal,38.039523
2019,MI,Electric Power carbon dioxide emissions,Petroleum,1.099143
2019,MI,Electric Power carbon dioxide emissions,Natural Gas,15.427233
2019,MI,Electric Power carbon dioxide emissions,All Fuels,54.5659
2019,MI,Industrial carbon dioxide emissions,Coal,4.651174
2019,MI,Industrial carbon dioxide emissions,Petroleum,4.678469
2019,MI,Industrial carbon dioxide emissions,Natural Gas,9.601456
2019,MI,Industrial carbon dioxide emissions,All Fuels,18.931099
2019,MI,Total carbon dioxide emissions from all sectors,All Fuels,159.255886
2019,MI,Total carbon dioxide emissions from all sectors,Coal,42.690697
2019,MI,Total carbon dioxide emissions from all sectors,Petroleum,61.173091
2019,MI,Total carbon dioxide emissions from all sectors,Natural Gas,55.392098
2019,MN,Residential carbon dioxide emissions,Petroleum,2.189435
2019,MN,Residential carbon dioxide emissions,Natural Gas,8.033749
2019,MN,Residential carbon dioxide emissions,All Fuels,10.223183
2019,MN,Commercial carbon dioxide emissions,Coal,0.008329
2019,MN,Commercial carbon dioxide emissions,Petroleum,1.04575
2019,MN,Commercial carbon dioxide emissions,Natural Gas,6.302851
2019,MN,Commercial carbon dioxide emissions,All Fuels,7.35693
2019,MN,Transportation carbon dioxide emissions,Petroleum,32.979396
2019,MN,Transportation carbon dioxide emissions,Natural Gas,0.737777
2019,MN,Transportation carbon dioxide emissions,All Fuels,33.717173
2019,MN,Electric Power carbon dioxide emissions,Coal,17.845562
2019,MN,Electric Power carbon dioxide emissions,Petroleum,0.04226
2019,MN,Electric Power carbon dioxide emissions,Natural Gas,4.979254
